Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
271,The Great Gatsby,353641895,144840419,208801476,2013.csv,2013,0.40956804340164504,0.5904319565983549
272,Dumbo,353284621,114766307,238518314,2019.csv,2019,0.32485508900768145,0.6751449109923185
273,"I, Robot",353133898,144801023,208332875,2004.csv,2004,0.4100456620564928,0.5899543379435072
274,Murder on the Orient Express,352789811,102826543,249963268,2017.csv,2017,0.29146687289106543,0.7085331271089346
275,X-Men: First Class,352616690,146408305,206208385,2011.csv,2011,0.41520526155469273,0.5847947384453073
276,The Angry Birds Movie,352333929,107509366,244824563,2016.csv,2016,0.3051348653964007,0.6948651346035993
277,Catch Me If You Can,352114312,164615351,187498961,2002.csv,2002,0.4675054247723961,0.5324945752276039
278,Now You See Me,351723989,117723989,234000000,2013.csv,2013,0.3347056006464205,0.6652943993535795
279,Hannibal,351692268,165092268,186600000,2001.csv,2001,0.46942251229702897,0.5305774877029711
280,Peter Rabbit,351266433,115253424,236013009,2018.csv,2018,0.3281082767165515,0.6718917232834485
281,Dinosaur,349822765,137748063,212074702,2000.csv,2000,0.39376529140406286,0.6062347085959372
282,Mary Poppins Returns,349537494,171958438,177579056,2018.csv,2018,0.4919599211865952,0.5080400788134047
283,The Lorax,348840316,214030500,134809816,2012.csv,2012,0.6135486358176558,0.3864513641823441
284,The Maze Runner,348319861,102427862,245891999,2014.csv,2014,0.2940626517992323,0.7059373482007677
285,The Smurfs 2,347545360,71017784,276527576,2013.csv,2013,0.2043410506185437,0.7956589493814563
286,National Treasure,347512318,173008894,174503424,2004.csv,2004,0.4978496733459675,0.5021503266540325
287,Rush Hour 2,347325802,226164286,121161516,2001.csv,2001,0.6511588966258257,0.3488411033741743
288,Trolls,346864462,153707064,193157398,2016.csv,2016,0.44313292608223437,0.5568670739177656
289,xXx: Return of Xander Cage,346118277,44898413,301219864,2017.csv,2017,0.12971985585147242,0.8702801441485276
290,How the Grinch Stole Christmas,345141403,260044825,85096578,2000.csv,2000,0.7534443064195344,0.24655569358046564
291,Titanic 2012 3D Release,343550770,57884114,285666656,2012.csv,2012,0.1684878016719334,0.8315121983280667
292,Star Trek Beyond,343471816,158848340,184623476,2016.csv,2016,0.462478528369268,0.537521471630732
293,Alvin and the Chipmunks: Chipwrecked,342695435,133110742,209584693,2011.csv,2011,0.3884228630007867,0.6115771369992133
294,A Quiet Place,340939361,188024361,152915000,2018.csv,2018,0.5514891576276522,0.44851084237234784
295,300: Rise of an Empire,337580051,106580051,231000000,2014.csv,2014,0.31571785916935,0.68428214083065
296,Journey 2: The Mysterious Island,335260290,103860290,231400000,2012.csv,2012,0.30979001420060814,0.6902099857993919
297,The Great Wall,334933831,45540830,289393001,2016.csv,2016,0.13596963276008986,0.8640303672399101
298,Now You See Me 2,334897606,65075540,269822066,2016.csv,2016,0.19431473630778956,0.8056852636922105
299,Fantastic Four,333535934,154696080,178839854,2005.csv,2005,0.46380633758040596,0.5361936624195941
300,The Good Dinosaur,332207671,123087120,209120551,2015.csv,2015,0.3705125761530052,0.6294874238469947
301,22 Jump Street,331333876,191719337,139614539,2014.csv,2014,0.5786288420445123,0.4213711579554878
302,Meet the Parents,330444045,166244045,164200000,2000.csv,2000,0.5030928761327806,0.49690712386721936
303,Black Swan,329398046,106954678,222443368,2010.csv,2010,0.32469736629828094,0.6753026337017191
304,The Perfect Storm,328718434,182618434,146100000,2000.csv,2000,0.5555466779815579,0.44445332201844207
305,Green Book,326750920,85080171,241670749,2018.csv,2018,0.26038234567174284,0.7396176543282571
306,John Wick: Chapter 3 - Parabellum,326709727,171015687,155694040,2019.csv,2019,0.5234484096030603,0.47655159039693973
307,Taken 3,326479141,89256424,237222717,2015.csv,2015,0.27339089329446625,0.7266091067055338
308,The SpongeBob Movie: Sponge Out of Water,325186032,162994032,162192000,2015.csv,2015,0.5012331894993571,0.4987668105006429
309,Megamind,321885765,148415853,173469912,2010.csv,2010,0.4610823749848024,0.5389176250151976
310,Robin Hood,321669741,105269730,216400011,2010.csv,2010,0.327260281532045,0.672739718467955
311,The Conjuring 2,320392818,102470008,217922810,2016.csv,2016,0.31982617038562955,0.6801738296143705
312,The Last Airbender,319713881,131772187,187941694,2010.csv,2010,0.4121566026093187,0.5878433973906814
313,The Conjuring,319494638,137400141,182094497,2013.csv,2013,0.4300546070510266,0.5699453929489734
314,The Expendables 2,314975955,85028192,229947763,2012.csv,2012,0.26995137454222495,0.730048625457775
315,Chicken Little,314432837,135386665,179046172,2005.csv,2005,0.4305741928601433,0.5694258071398567
316,A Beautiful Mind,313542341,170742341,142800000,2001.csv,2001,0.5445591190505272,0.45544088094947277
317,Maze Runner: The Scorch Trials,312296056,81697192,230598864,2015.csv,2015,0.2616017411375826,0.7383982588624174
318,Resident Evil: The Final Chapter,312242626,26830068,285412558,2016.csv,2016,0.085926986791355,0.914073013208645
319,The Lego Batman Movie,311950384,175750384,136200000,2017.csv,2017,0.5633921066114155,0.4366078933885845
320,Knives Out,311553190,165363234,146189956,2019.csv,2019,0.5307704729327278,0.4692295270672722
321,Little Fockers,310650585,148438600,162211985,2010.csv,2010,0.47783138731253316,0.5221686126874668
322,The Ex-File 3: The Return of The Exes,307592427,838959,306753468,2017.csv,2017,0.002727502130603495,0.9972724978693965
323,The Fault in Our Stars,307166834,124872350,182294484,2014.csv,2014,0.40652940414784494,0.593470595852155
324,Rise of the Guardians,306941670,103412758,203528912,2012.csv,2012,0.33691338813657984,0.6630866118634202
325,Chicago,306776732,170687518,136089214,2002.csv,2002,0.556390039385386,0.443609960614614
326,Sonic the Hedgehog,306766470,146066470,160700000,2020.csv,2020,0.47614874598257106,0.5238512540174289
327,Annabelle: Creation,306515884,102092201,204423683,2017.csv,2017,0.33307311734617967,0.6669268826538203
328,Wonder,305937718,132422809,173514909,2017.csv,2017,0.43284237676114196,0.5671576232388581
329,Skyscraper,304868961,68420120,236448841,2018.csv,2018,0.22442468323300382,0.7755753167669962
330,A Good Day to Die Hard,304654182,67349198,237304984,2013.csv,2013,0.22106769569964413,0.7789323043003559
331,Dangal,303723636,12391761,291331875,2016.csv,2016,0.04079946217949267,0.9592005378205073
332,Passengers,303144152,100014699,203129453,2016.csv,2016,0.3299245535173642,0.6700754464826357
333,Battleship,303025485,65422625,237602860,2012.csv,2012,0.21589809517176417,0.7841019048282358
334,Wrath of the Titans,301970083,83670083,218300000,2012.csv,2012,0.27708070338875257,0.7229192966112474
335,Resident Evil: Afterlife,300228084,60128566,240099518,2010.csv,2010,0.20027628727764188,0.7997237127223581
336,Van Helsing,300157638,120177084,179980554,2004.csv,2004,0.4003798963796483,0.5996201036203517
337,Alice Through the Looking Glass,299457024,77041381,222415643,2016.csv,2016,0.257270241889534,0.7427297581104659
338,Real Steel,299268508,85468508,213800000,2011.csv,2011,0.28559138604720813,0.7144086139527919
339,Ocean's Eight,297718711,140218711,157500000,2018.csv,2018,0.47097715333048046,0.5290228466695195
340,Insurgent,297002527,130179072,166823455,2015.csv,2015,0.4383096444159211,0.5616903555840789
341,Austin Powers in Goldmember,296938801,213307889,83630912,2002.csv,2002,0.7183564030084435,0.2816435969915565
342,Miss Peregrine's Home for Peculiar Children,296482446,87242834,209239612,2016.csv,2016,0.29425969455203427,0.7057403054479657
343,X-Men,296339528,157299718,139039810,2000.csv,2000,0.5308090994867212,0.46919090051327883
344,Ferdinand,296069199,84410380,211658819,2017.csv,2017,0.28510355107894897,0.7148964489210511
345,Shutter Island,294804195,128012934,166791261,2010.csv,2010,0.4342303677191568,0.5657696322808432
346,Salt,293503354,118311368,175191986,2010.csv,2010,0.4031005655901295,0.5968994344098705
347,What Lies Beneath,291420351,155464351,135956000,2000.csv,2000,0.533471154181679,0.46652884581832105
348,Pacific Rim: Uprising,290930148,59874525,231055623,2018.csv,2018,0.20580378283793402,0.794196217162066
349,Sex and the City 2,290745055,95347692,195397363,2010.csv,2010,0.3279426093764518,0.6720573906235482
350,The Bourne Supremacy,290633422,176241941,114391481,2004.csv,2004,0.6064063100079384,0.39359368999206157
351,Divergent,288885818,150947895,137937923,2014.csv,2014,0.5225174985917792,0.47748250140822074
352,Wedding Crashers,288467645,209255921,79211724,2005.csv,2005,0.7254051697894923,0.2745948302105077
353,Bridesmaids,288383523,169106725,119276798,2011.csv,2011,0.5863952393701772,0.4136047606298228
354,Maze Runner: The Death Cure,288175335,58032443,230142892,2018.csv,2018,0.2013789382772818,0.7986210617227182
355,American Pie 2,287553595,145103595,142450000,2001.csv,2001,0.5046140876798985,0.4953859123201016
356,Pitch Perfect 2,287144079,184296230,102847849,2015.csv,2015,0.6418249355578737,0.35817506444212627
357,Oblivion,286168572,89107235,197061337,2013.csv,2013,0.3113802273158074,0.6886197726841926
358,Elysium,286140700,93050117,193090583,2013.csv,2013,0.3251900795657521,0.6748099204342479
359,The Polar Express,286000505,162775358,123225147,2004.csv,2004,0.5691436034352457,0.43085639656475433
360,John Carter,284139100,73078100,211061000,2012.csv,2012,0.2571912841280908,0.7428087158719092
361,Paddington,282839394,76271832,206567562,2014.csv,2014,0.26966481196745884,0.7303351880325412
362,Turbo,282570682,83028128,199542554,2013.csv,2013,0.29383136074959115,0.7061686392504088
363,Bridget Jones's Diary,281929795,71543427,210386368,2001.csv,2001,0.25376327110087815,0.7462367288991218
364,The Tourist,278780441,67631157,211149284,2010.csv,2010,0.24259649191099458,0.7574035080890055
365,Split,278454358,138291365,140162993,2017.csv,2017,0.4966392553281569,0.5033607446718431
366,Scary Movie,278019771,157019771,121000000,2000.csv,2000,0.5647791537818366,0.43522084621816337
367,xXx,277448382,142109382,135339000,2002.csv,2002,0.5122011560334131,0.4877988439665869
368,The Bourne Legacy,276144750,113203870,162940880,2012.csv,2012,0.4099439514964525,0.5900560485035475
369,Mr. Peabody & Sherman,275698039,111506430,164191609,2014.csv,2014,0.4044512989807664,0.5955487010192336
370,Scooby-Doo,275650703,153294164,122356539,2002.csv,2002,0.556117442588202,0.44388255741179805
371,Lincoln,275293450,182207973,93085477,2012.csv,2012,0.6618681737614898,0.33813182623851024
372,Spirited Away,274925095,10055859,264869236,2001.csv,2001,0.03657672283426873,0.9634232771657313
373,Lara Croft: Tomb Raider,274703340,131168070,143535270,2001.csv,2001,0.4774898987394911,0.5225101012605089
374,Tomb Raider,274650803,58250803,216400000,2018.csv,2018,0.21209041577060309,0.7879095842293969
375,The Expendables,274470394,103068524,171401870,2010.csv,2010,0.3755178199656754,0.6244821800343245
376,Cloudy with a Chance of Meatballs 2,274325949,119793567,154532382,2013.csv,2013,0.43668332302023677,0.5633166769797632
377,Bad Boys II,273339556,138608444,134731112,2003.csv,2003,0.5070925190205547,0.4929074809794452
378,Lilo & Stitch,273144151,145794338,127349813,2002.csv,2002,0.5337633534023578,0.46623664659764213
379,Grown Ups,271430189,162001186,109429003,2010.csv,2010,0.5968429178671795,0.40315708213282053
380,Neighbors,270665134,150157400,120507734,2014.csv,2014,0.5547718606416444,0.44522813935835565
381,We're the Millers,269994119,150394119,119600000,2012.csv,2012,0.5570273884373015,0.4429726115626985
382,Epic,268426634,107518682,160907952,2013.csv,2013,0.4005514668861064,0.5994485331138936
383,Exodus: Gods and Kings,268175631,65014513,203161118,2014.csv,2014,0.24243259075243864,0.7575674092475614
384,Something's Gotta Give,265328738,124728738,140600000,2003.csv,2003,0.4700913249736257,0.5299086750263743
385,Bridget Jones: The Edge of Reason,265126918,40226215,224900703,2004.csv,2004,0.15172437149516443,0.8482756285048355
386,Charlie's Angels,264105545,125305545,138800000,2000.csv,2000,0.47445253373987284,0.5255474662601272
387,Robots,262511490,128200012,134311478,2005.csv,2005,0.48835962189693105,0.511640378103069
388,Knight and Day 2010 Re-release,261930436,76423035,185507401,2010.csv,2010,0.2917684411444266,0.7082315588555734
389,Terminator: Dark Fate,261119292,62253077,198866215,2019.csv,2019,0.23840856998034446,0.7615914300196556
390,The Lone Ranger,260502115,89302115,171200000,2013.csv,2013,0.34280763900899613,0.6571923609910039
391,Super 8,260095986,127004179,133091807,2011.csv,2011,0.4882973434276683,0.5117026565723317
392,Xun long jue,259368448,1243810,258124638,2015.csv,2015,0.004795533186827721,0.9952044668131723
393,Blade Runner 2049,259239658,92054159,167185499,2017.csv,2017,0.35509288860425825,0.6449071113957418
394,Charlie's Angels: Full Throttle,259175788,100830111,158345677,2003.csv,2003,0.38904139841951596,0.6109586015804841
395,Kung Fu Yoga,257743016,362657,257380359,2017.csv,2017,0.0014070487946800467,0.99859295120532
396,Annabelle,257047661,84273813,172773848,2014.csv,2014,0.3278528684997449,0.6721471315002551
397,The Village,256697520,114197520,142500000,2003.csv,2003,0.44487192552541993,0.55512807447458
398,Lost in Hong Kong,256283912,1302281,254981631,2015.csv,2015,0.005081399725161055,0.9949186002748389
399,Erin Brockovich,256271286,125595205,130676081,2000.csv,2000,0.4900869190627935,0.5099130809372066
400,Halloween,255485178,159342015,96143163,2018.csv,2018,0.6236839892136522,0.37631601078634785
401,Get Out,255407969,176040665,79367304,2017.csv,2017,0.6892528282858708,0.31074717171412924
402,Us,255184580,175084580,80100000,2019.csv,2019,0.6861095603817441,0.3138904396182559
403,Parasite,254255151,53369749,200885402,2019.csv,2019,0.20990626459323924,0.7900937354067608
404,Baahubali 2: The Conclusion,254158390,20186659,233971731,2017.csv,2017,0.07942550706274147,0.9205744929372586
405,Men in Black: International,253890701,80001807,173888894,2019.csv,2019,0.31510333653377876,0.6848966634662212
406,X-Men: Dark Phoenix,252442974,65845974,186597000,2019.csv,2019,0.26083504308580996,0.73916495691419
407,True Grit,252276927,171243005,81033922,2010.csv,2010,0.6787898007018296,0.32121019929817046
408,American Hustle,251171807,150117807,101054000,2013.csv,2013,0.5976698133162692,0.4023301866837308
409,Brother Bear,250397798,85336277,165061521,2003.csv,2003,0.34080282527085165,0.6591971747291484
410,The Ring,249348933,129128133,120220800,2002.csv,2002,0.5178611813029094,0.48213881869709063
411,Unbreakable,248118121,95011339,153106782,2000.csv,2000,0.3829278515292319,0.6170721484707681
412,Journey to the West: The Demons Strike Back,247585244,880346,246704898,2017.csv,2017,0.0035557288704976295,0.9964442711295024
413,Glass,246999039,111048468,135950571,2019.csv,2019,0.44959068848846817,0.5504093115115318
414,Grown Ups 2,246984278,133668525,113315753,2013.csv,2013,0.5412025659382255,0.4587974340617746
415,The Peanuts Movie,246233113,130178411,116054702,2015.csv,2015,0.5286795484732388,0.47132045152676116
416,Rango,245724603,123477607,122246996,2011.csv,2011,0.5025040451484624,0.4974959548515376
417,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848,82051601,163572247,2016.csv,2016,0.3340538863311025,0.6659461136688974
418,Dark Shadows,245527149,79727149,165800000,2012.csv,2012,0.3247182616045446,0.6752817383954554
419,Hulk,245285165,132177234,113107931,2003.csv,2003,0.5388717006183394,0.4611282993816605
420,The Bravest,245179562,290217,244889345,2019.csv,2019,0.0011836916488169597,0.9988163083511831
421,Love Actually,244931766,59696144,185235622,2003.csv,2003,0.24372560968674026,0.7562743903132597
422,Pixels,244874809,78747585,166127224,2015.csv,2015,0.3215830379677805,0.6784169620322195
423,Hercules,244819862,72688614,172131248,2014.csv,2014,0.29690652304999665,0.7030934769500033
424,After Earth,243611982,60522097,183089885,2013.csv,2013,0.24843645416422908,0.7515635458357709
425,8 Mile,242875078,116750901,126124177,2002.csv,2002,0.48070350388111865,0.5192964961188813
426,Daddy's Home,242786137,150357137,92429000,2015.csv,2015,0.6192986916711806,0.38070130832881943
427,RoboCop,242688965,58607007,184081958,2014.csv,2014,0.24149020125410317,0.7585097987458969
428,Alien: Covenant,240891763,74262031,166629732,2017.csv,2017,0.3082796608533269,0.6917203391466731
429,Sully,240797623,125070033,115727590,2016.csv,2016,0.5193989518742052,0.48060104812579485
